,Beach Name,Measurement Timestamp,Water Temperature,Turbidity,Wave Height,Wave Period,Battery Life,Measurement Timestamp Label,Measurement ID
33081,Ohio Street Beach,2019-08-28 22:00:00,20.1,0.96,0.146,4.0,11.3,08/28/2019 10:00 PM,OhioStreetBeach201908282200
33126,Ohio Street Beach,2019-08-28 23:00:00,19.9,0.85,0.12,4.0,11.3,08/28/2019 11:00 PM,OhioStreetBeach201908282300
33133,Ohio Street Beach,2019-08-29 00:00:00,19.6,0.86,0.113,4.0,11.2,08/29/2019 12:00 AM,OhioStreetBeach201908292400
33178,Ohio Street Beach,2019-08-29 01:00:00,19.4,0.89,0.107,4.0,11.3,08/29/2019 1:00 AM,OhioStreetBeach201908290100
33064,Ohio Street Beach,2019-08-29 02:00:00,19.1,0.8,0.101,5.0,11.2,08/29/2019 2:00 AM,OhioStreetBeach201908290200
33065,Ohio Street Beach,2019-08-29 03:00:00,18.9,0.81,0.1,5.0,11.2,08/29/2019 3:00 AM,OhioStreetBeach201908290300
33066,Ohio Street Beach,2019-08-29 04:00:00,18.6,0.77,0.102,4.0,11.2,08/29/2019 4:00 AM,OhioStreetBeach201908290400
33077,Ohio Street Beach,2019-08-29 05:00:00,18.4,0.71,0.147,5.0,11.2,08/29/2019 5:00 AM,OhioStreetBeach201908290500
33082,Ohio Street Beach,2019-08-29 06:00:00,18.1,1.01,0.147,4.0,11.2,08/29/2019 6:00 AM,OhioStreetBeach201908290600
33067,Ohio Street Beach,2019-08-29 07:00:00,17.9,0.69,0.126,4.0,11.2,08/29/2019 7:00 AM,OhioStreetBeach201908290700
33068,Ohio Street Beach,2019-08-29 08:00:00,17.9,0.67,0.119,5.0,11.2,08/29/2019 8:00 AM,OhioStreetBeach201908290800
33069,Ohio Street Beach,2019-08-29 09:00:00,18.4,0.93,0.09,4.0,11.2,08/29/2019 9:00 AM,OhioStreetBeach201908290900
33070,Ohio Street Beach,2019-08-29 10:00:00,18.1,0.91,0.101,3.0,11.2,08/29/2019 10:00 AM,OhioStreetBeach201908291000
33071,Ohio Street Beach,2019-08-29 11:00:00,18.6,0.74,0.179,2.0,11.2,08/29/2019 11:00 AM,OhioStreetBeach201908291100
33078,Ohio Street Beach,2019-08-29 12:00:00,18.4,0.71,0.118,2.0,11.2,08/29/2019 12:00 PM,OhioStreetBeach201908291200
33072,Ohio Street Beach,2019-08-29 13:00:00,18.5,1.1,0.141,3.0,11.2,08/29/2019 1:00 PM,OhioStreetBeach201908291300
33073,Ohio Street Beach,2019-08-29 14:00:00,18.6,0.56,0.134,3.0,11.2,08/29/2019 2:00 PM,OhioStreetBeach201908291400
33079,Ohio Street Beach,2019-08-29 15:00:00,19.1,0.82,0.135,3.0,11.2,08/29/2019 3:00 PM,OhioStreetBeach201908291500
33083,Ohio Street Beach,2019-08-29 16:00:00,18.7,0.63,0.137,4.0,11.2,08/29/2019 4:00 PM,OhioStreetBeach201908291600
33084,Ohio Street Beach,2019-08-29 17:00:00,18.8,0.69,0.131,3.0,11.2,08/29/2019 5:00 PM,OhioStreetBeach201908291700
33085,Ohio Street Beach,2019-08-29 18:00:00,18.8,0.84,0.128,3.0,11.2,08/29/2019 6:00 PM,OhioStreetBeach201908291800
33086,Ohio Street Beach,2019-08-29 19:00:00,18.7,1.27,0.125,3.0,11.2,08/29/2019 7:00 PM,OhioStreetBeach201908291900
33087,Ohio Street Beach,2019-08-29 20:00:00,18.4,0.79,0.113,5.0,11.2,08/29/2019 8:00 PM,OhioStreetBeach201908292000
33088,Ohio Street Beach,2019-08-29 21:00:00,18.1,0.93,0.117,2.0,11.2,08/29/2019 9:00 PM,OhioStreetBeach201908292100
33089,Ohio Street Beach,2019-08-29 22:00:00,17.9,0.87,0.095,3.0,11.2,08/29/2019 10:00 PM,OhioStreetBeach201908292200
33090,Ohio Street Beach,2019-08-29 23:00:00,17.9,0.75,0.091,3.0,11.2,08/29/2019 11:00 PM,OhioStreetBeach201908292300
33091,Ohio Street Beach,2019-08-30 00:00:00,17.8,0.79,0.112,9.0,11.2,08/30/2019 12:00 AM,OhioStreetBeach201908302400
33092,Ohio Street Beach,2019-08-30 01:00:00,17.8,0.77,0.124,3.0,11.2,08/30/2019 1:00 AM,OhioStreetBeach201908300100
33093,Ohio Street Beach,2019-08-30 02:00:00,17.8,0.73,0.131,2.0,11.2,08/30/2019 2:00 AM,OhioStreetBeach201908300200
33094,Ohio Street Beach,2019-08-30 03:00:00,17.8,0.74,0.15,3.0,11.1,08/30/2019 3:00 AM,OhioStreetBeach201908300300
33095,Ohio Street Beach,2019-08-30 04:00:00,17.7,0.78,0.206,4.0,11.1,08/30/2019 4:00 AM,OhioStreetBeach201908300400
33127,Ohio Street Beach,2019-08-30 05:00:00,17.6,0.78,0.202,4.0,11.1,08/30/2019 5:00 AM,OhioStreetBeach201908300500
33096,Ohio Street Beach,2019-08-30 06:00:00,17.6,0.82,0.233,4.0,11.1,08/30/2019 6:00 AM,OhioStreetBeach201908300600
33097,Ohio Street Beach,2019-08-30 07:00:00,17.6,1.17,0.227,4.0,11.1,08/30/2019 7:00 AM,OhioStreetBeach201908300700
33098,Ohio Street Beach,2019-08-30 08:00:00,17.6,1.25,0.225,4.0,11.1,08/30/2019 8:00 AM,OhioStreetBeach201908300800
33099,Ohio Street Beach,2019-08-30 09:00:00,17.6,1.0,0.211,4.0,11.1,08/30/2019 9:00 AM,OhioStreetBeach201908300900
33100,Ohio Street Beach,2019-08-30 10:00:00,17.5,1.03,0.239,5.0,11.1,08/30/2019 10:00 AM,OhioStreetBeach201908301000
33101,Ohio Street Beach,2019-08-30 11:00:00,17.7,0.92,0.245,4.0,11.1,08/30/2019 11:00 AM,OhioStreetBeach201908301100
33102,Ohio Street Beach,2019-08-30 12:00:00,17.9,0.99,0.234,5.0,11.1,08/30/2019 12:00 PM,OhioStreetBeach201908301200
33103,Ohio Street Beach,2019-08-30 13:00:00,18.9,2.28,0.24,5.0,11.1,08/30/2019 1:00 PM,OhioStreetBeach201908301300
33104,Ohio Street Beach,2019-08-30 14:00:00,19.2,2.01,0.211,5.0,11.1,08/30/2019 2:00 PM,OhioStreetBeach201908301400
33105,Ohio Street Beach,2019-08-30 15:00:00,18.7,2.54,0.218,5.0,11.1,08/30/2019 3:00 PM,OhioStreetBeach201908301500
33106,Ohio Street Beach,2019-08-30 16:00:00,18.5,1.59,0.217,5.0,11.1,08/30/2019 4:00 PM,OhioStreetBeach201908301600
33107,Ohio Street Beach,2019-08-30 17:00:00,18.9,3.0,0.223,5.0,11.1,08/30/2019 5:00 PM,OhioStreetBeach201908301700
33108,Ohio Street Beach,2019-08-30 18:00:00,18.5,3.2,0.221,5.0,11.1,08/30/2019 6:00 PM,OhioStreetBeach201908301800
33109,Ohio Street Beach,2019-08-30 19:00:00,18.0,3.08,0.235,4.0,11.1,08/30/2019 7:00 PM,OhioStreetBeach201908301900
33110,Ohio Street Beach,2019-08-30 20:00:00,17.4,2.29,0.212,4.0,11.1,08/30/2019 8:00 PM,OhioStreetBeach201908302000
33111,Ohio Street Beach,2019-08-30 21:00:00,17.1,1.95,0.231,4.0,11.1,08/30/2019 9:00 PM,OhioStreetBeach201908302100
33128,Ohio Street Beach,2019-08-30 22:00:00,17.2,2.13,0.237,3.0,11.1,08/30/2019 10:00 PM,OhioStreetBeach201908302200
33134,Ohio Street Beach,2019-08-30 23:00:00,16.9,1.79,0.213,3.0,11.0,08/30/2019 11:00 PM,OhioStreetBeach201908302300
33112,Ohio Street Beach,2019-08-31 00:00:00,16.7,1.99,0.21,5.0,11.0,08/31/2019 12:00 AM,OhioStreetBeach201908312400
33113,Ohio Street Beach,2019-08-31 01:00:00,16.5,1.94,0.216,3.0,11.0,08/31/2019 1:00 AM,OhioStreetBeach201908310100
33129,Ohio Street Beach,2019-08-31 02:00:00,16.3,1.36,0.228,3.0,11.0,08/31/2019 2:00 AM,OhioStreetBeach201908310200
33114,Ohio Street Beach,2019-08-31 03:00:00,16.2,1.29,0.216,4.0,11.0,08/31/2019 3:00 AM,OhioStreetBeach201908310300
33115,Ohio Street Beach,2019-08-31 04:00:00,16.2,2.31,0.227,4.0,11.0,08/31/2019 4:00 AM,OhioStreetBeach201908310400
33130,Ohio Street Beach,2019-08-31 05:00:00,16.2,3.59,0.237,4.0,11.0,08/31/2019 5:00 AM,OhioStreetBeach201908310500
33116,Ohio Street Beach,2019-08-31 06:00:00,16.2,3.04,0.226,4.0,11.0,08/31/2019 6:00 AM,OhioStreetBeach201908310600
33117,Ohio Street Beach,2019-08-31 07:00:00,16.1,2.36,0.21,4.0,11.0,08/31/2019 7:00 AM,OhioStreetBeach201908310700
33118,Ohio Street Beach,2019-08-31 08:00:00,16.0,1.68,0.237,4.0,11.0,08/31/2019 8:00 AM,OhioStreetBeach201908310800
33131,Ohio Street Beach,2019-08-31 09:00:00,16.2,2.17,0.254,5.0,11.0,08/31/2019 9:00 AM,OhioStreetBeach201908310900
33119,Ohio Street Beach,2019-08-31 11:00:00,16.5,1.69,0.255,5.0,11.0,08/31/2019 11:00 AM,OhioStreetBeach201908311100
33120,Ohio Street Beach,2019-08-31 12:00:00,17.0,1.77,0.237,5.0,11.0,08/31/2019 12:00 PM,OhioStreetBeach201908311200
33121,Ohio Street Beach,2019-08-31 13:00:00,17.4,1.95,0.232,5.0,11.0,08/31/2019 1:00 PM,OhioStreetBeach201908311300
33122,Ohio Street Beach,2019-08-31 14:00:00,17.9,1.65,0.228,4.0,11.0,08/31/2019 2:00 PM,OhioStreetBeach201908311400
33123,Ohio Street Beach,2019-08-31 15:00:00,18.3,1.49,0.228,4.0,11.0,08/31/2019 3:00 PM,OhioStreetBeach201908311500
33124,Ohio Street Beach,2019-08-31 16:00:00,18.2,1.13,0.225,4.0,11.0,08/31/2019 4:00 PM,OhioStreetBeach201908311600
33132,Ohio Street Beach,2019-08-31 17:00:00,17.5,1.41,0.209,5.0,11.0,08/31/2019 5:00 PM,OhioStreetBeach201908311700
33135,Ohio Street Beach,2019-08-31 18:00:00,17.9,1.26,0.217,5.0,11.0,08/31/2019 6:00 PM,OhioStreetBeach201908311800
33179,Ohio Street Beach,2019-08-31 19:00:00,18.1,1.9,0.232,4.0,11.0,08/31/2019 7:00 PM,OhioStreetBeach201908311900
33136,Ohio Street Beach,2019-08-31 20:00:00,17.8,1.3,0.218,4.0,11.0,08/31/2019 8:00 PM,OhioStreetBeach201908312000
33137,Ohio Street Beach,2019-08-31 21:00:00,17.7,1.47,0.221,4.0,11.0,08/31/2019 9:00 PM,OhioStreetBeach201908312100
33138,Ohio Street Beach,2019-08-31 22:00:00,17.4,1.52,0.21,4.0,11.0,08/31/2019 10:00 PM,OhioStreetBeach201908312200
33180,Ohio Street Beach,2019-08-31 23:00:00,17.2,1.43,0.209,4.0,11.0,08/31/2019 11:00 PM,OhioStreetBeach201908312300
33194,Ohio Street Beach,2019-09-01 00:00:00,17.1,1.45,0.188,5.0,11.0,09/01/2019 12:00 AM,OhioStreetBeach201909012400
33139,Ohio Street Beach,2019-09-01 01:00:00,17.1,1.54,0.189,4.0,11.0,09/01/2019 1:00 AM,OhioStreetBeach201909010100
33140,Ohio Street Beach,2019-09-01 02:00:00,17.0,1.43,0.201,4.0,10.9,09/01/2019 2:00 AM,OhioStreetBeach201909010200
33181,Ohio Street Beach,2019-09-01 03:00:00,17.0,1.21,0.193,4.0,10.9,09/01/2019 3:00 AM,OhioStreetBeach201909010300
33141,Ohio Street Beach,2019-09-01 04:00:00,17.0,1.33,0.211,4.0,10.9,09/01/2019 4:00 AM,OhioStreetBeach201909010400
33182,Ohio Street Beach,2019-09-01 05:00:00,17.0,1.36,0.188,4.0,10.9,09/01/2019 5:00 AM,OhioStreetBeach201909010500
