Row ID,Battery Life,Beach Name,TSNE-0,TSNE-1,Measurement Timestamp,Turbidity,Water Temperature,Wave Height,Wave Period,t_0_trx,t_1_trx,AscendingManifold,MorseSmaleManifold
8000,0.0524863,2,28.6482,76.336,1407279600,-0.0146239,0.555686,1.11845,-0.568405,198,282,-1,0
8001,-0.633588,3,28.6482,76.336,1407279600,-0.0841864,0.821019,0.146557,-0.568405,198,282,-1,0
8002,-0.221943,1,29.0299,76.3508,1407283200,-0.117992,1.02739,-0.350961,-0.568405,199,282,-1,0
8003,0.0524863,2,29.0299,76.3508,1407283200,0.0331596,0.555686,1.00275,-0.568405,199,282,-1,0
8004,-0.496373,3,29.0299,76.3508,1407283200,-0.0854866,0.791537,0.0539956,-0.568405,199,282,-1,0
8005,-0.221943,4,29.0299,76.3508,1407283200,0.00130393,0.526205,0.678786,-0.568405,199,282,-1,0
8006,-0.221943,4,29.4122,76.3428,1407286800,0.0156065,0.496724,0.609365,0.0764631,200,282,-1,0
8007,-0.221943,1,29.4122,76.3428,1407286800,-0.125469,1.05687,-0.547655,0.0764631,200,282,-1,0
8008,0.0524863,2,29.4122,76.3428,1407286800,0.035435,0.526205,1.00275,0.0764631,200,282,-1,0
8009,-0.496373,3,29.4122,76.3428,1407286800,-0.0835362,0.762056,-0.0732766,-0.568405,200,282,-1,0
8010,-0.221943,1,29.7932,76.3126,1407290400,-0.124819,0.968425,-0.408812,-0.568405,200,282,-1,0
8011,0.0524863,2,29.7932,76.3126,1407290400,0.0178819,0.496724,1.04903,-0.568405,200,282,-1,0
8012,-0.496373,3,29.7932,76.3126,1407290400,-0.0861367,0.703093,-0.096417,-0.568405,200,282,-1,0
8013,-0.221943,4,29.7932,76.3126,1407290400,-0.0188497,0.467242,0.516803,0.0764631,200,282,-1,0
8014,-0.221943,1,30.1691,76.2604,1407294000,-0.128719,0.909463,-0.593935,0.0764631,201,282,-1,0
8015,0.0524863,2,30.1691,76.2604,1407294000,0.0412861,0.467242,1.10688,0.0764631,201,282,-1,0
8016,-0.496373,3,30.1691,76.2604,1407294000,-0.0867868,0.614649,0.00771482,0.0764631,201,282,-1,0
8017,-0.221943,4,30.1691,76.2604,1407294000,-0.0172244,0.437761,0.458952,0.0764631,201,282,-1,0
8018,-0.221943,4,30.5437,76.1862,1407297600,0.0471371,0.437761,0.817629,0.0764631,202,282,-1,0
8019,-0.221943,1,30.5437,76.1862,1407297600,-0.129369,0.909463,-0.559225,0.0764631,202,282,-1,0
8020,0.0524863,2,30.5437,76.1862,1407297600,0.0221077,0.437761,1.23416,0.0764631,202,282,-1,0
8021,-0.633588,3,30.5437,76.1862,1407297600,-0.0968636,0.585168,0.192838,0.0764631,202,282,-1,0
8022,-0.221943,1,30.9137,76.0904,1407301200,-0.129044,0.879981,-0.559225,0.0764631,202,282,-1,0
