Beach Name,Measurement Timestamp,Water Temperature,Turbidity,Transducer Depth,Wave Height,Wave Period,Battery Life,Measurement Timestamp Label,Measurement ID
63rd Street Beach,6/9/2015 4:00,14.5,2.69,,0.119,4,10.6,6/9/2015 4:00,63rdStreetBeach201506090400
63rd Street Beach,6/9/2015 5:00,14.4,2.51,,0.122,3,10.6,6/9/2015 5:00,63rdStreetBeach201506090500
63rd Street Beach,6/9/2015 6:00,14.3,2.35,,0.108,3,10.6,6/9/2015 6:00,63rdStreetBeach201506090600
63rd Street Beach,6/9/2015 7:00,14.3,2.18,,0.134,2,10.6,6/9/2015 7:00,63rdStreetBeach201506090700
63rd Street Beach,6/9/2015 8:00,14.3,2.13,,0.101,4,10.6,6/9/2015 8:00,63rdStreetBeach201506090800
63rd Street Beach,6/9/2015 9:00,14.5,2.08,,0.096,4,10.6,6/9/2015 9:00,63rdStreetBeach201506090900
63rd Street Beach,6/9/2015 11:00,15.1,2.08,,0.108,3,10.6,6/9/2015 11:00,63rdStreetBeach201506091100
63rd Street Beach,6/9/2015 12:00,15.7,1.99,,0.095,4,10.6,6/9/2015 12:00,63rdStreetBeach201506091200
63rd Street Beach,6/9/2015 13:00,16,2.07,,0.095,4,10.6,6/9/2015 13:00,63rdStreetBeach201506091300
63rd Street Beach,6/9/2015 14:00,16.1,2.08,,0.101,6,10.6,6/9/2015 14:00,63rdStreetBeach201506091400
63rd Street Beach,6/9/2015 15:00,17.1,2.75,,0.096,4,10.6,6/9/2015 15:00,63rdStreetBeach201506091500
63rd Street Beach,6/9/2015 16:00,16.6,2.15,,0.122,4,10.6,6/9/2015 16:00,63rdStreetBeach201506091600
63rd Street Beach,6/9/2015 17:00,16.2,1.95,,0.106,4,10.6,6/9/2015 17:00,63rdStreetBeach201506091700
63rd Street Beach,6/9/2015 18:00,15.9,1.98,,0.104,3,10.6,6/9/2015 18:00,63rdStreetBeach201506091800
63rd Street Beach,6/9/2015 19:00,15.3,1.93,,0.104,7,10.6,6/9/2015 19:00,63rdStreetBeach201506091900
63rd Street Beach,6/9/2015 20:00,15.3,1.98,,0.096,6,10.6,6/9/2015 20:00,63rdStreetBeach201506092000
63rd Street Beach,6/9/2015 21:00,15.1,1.86,,0.101,5,10.6,6/9/2015 21:00,63rdStreetBeach201506092100
63rd Street Beach,6/9/2015 22:00,14.8,1.82,,0.088,5,10.6,6/9/2015 22:00,63rdStreetBeach201506092200
63rd Street Beach,6/9/2015 23:00,14.6,1.74,,0.073,9,10.6,6/9/2015 23:00,63rdStreetBeach201506092300
63rd Street Beach,6/9/2015 0:00,14.4,2.42,,0.12,3,10.6,6/9/2015 0:00,63rdStreetBeach201506092400
63rd Street Beach,6/10/2015 1:00,14.7,1.79,,0.062,7,10.6,6/10/2015 1:00,63rdStreetBeach201506100100
63rd Street Beach,6/10/2015 2:00,14.7,1.78,,0.061,7,10.6,6/10/2015 2:00,63rdStreetBeach201506100200
63rd Street Beach,6/10/2015 3:00,14.7,1.68,,0.066,6,10.6,6/10/2015 3:00,63rdStreetBeach201506100300
63rd Street Beach,6/10/2015 4:00,14.7,1.6,,0.063,5,10.6,6/10/2015 4:00,63rdStreetBeach201506100400
63rd Street Beach,6/10/2015 5:00,14.7,1.66,,0.068,5,10.6,6/10/2015 5:00,63rdStreetBeach201506100500
63rd Street Beach,6/10/2015 6:00,14.7,1.5,,0.066,5,10.6,6/10/2015 6:00,63rdStreetBeach201506100600
63rd Street Beach,6/10/2015 7:00,14.8,1.46,,0.063,9,10.6,6/10/2015 7:00,63rdStreetBeach201506100700
63rd Street Beach,6/10/2015 9:00,15.2,1.39,,0.075,6,10.6,6/10/2015 9:00,63rdStreetBeach201506100900
63rd Street Beach,6/10/2015 10:00,15.4,1.36,,0.087,3,10.6,6/10/2015 10:00,63rdStreetBeach201506101000
63rd Street Beach,6/10/2015 12:00,16.2,1.33,,0.09,8,10.6,6/10/2015 12:00,63rdStreetBeach201506101200
63rd Street Beach,6/10/2015 13:00,16.3,1.31,,0.099,3,10.6,6/10/2015 13:00,63rdStreetBeach201506101300
63rd Street Beach,6/10/2015 17:00,18.2,1.32,,0.105,5,10.6,6/10/2015 17:00,63rdStreetBeach201506101700
63rd Street Beach,6/10/2015 18:00,17.5,1.27,,0.177,2,10.6,6/10/2015 18:00,63rdStreetBeach201506101800
63rd Street Beach,6/10/2015 19:00,18.5,1.48,,0.183,3,10.6,6/10/2015 19:00,63rdStreetBeach201506101900
63rd Street Beach,6/10/2015 20:00,17.3,1.26,,0.163,6,10.6,6/10/2015 20:00,63rdStreetBeach201506102000
63rd Street Beach,6/10/2015 21:00,17.3,1.54,,0.145,4,10.6,6/10/2015 21:00,63rdStreetBeach201506102100
63rd Street Beach,6/10/2015 22:00,16.9,1.61,,0.154,3,10.6,6/10/2015 22:00,63rdStreetBeach201506102200
63rd Street Beach,6/10/2015 23:00,16.7,1.73,,0.143,4,10.6,6/10/2015 23:00,63rdStreetBeach201506102300
63rd Street Beach,6/10/2015 0:00,14.7,1.79,,0.092,3,10.6,6/10/2015 0:00,63rdStreetBeach201506102400
63rd Street Beach,6/11/2015 1:00,16.5,1.64,,0.112,7,10.6,6/11/2015 1:00,63rdStreetBeach201506110100
63rd Street Beach,6/11/2015 2:00,16.6,1.78,,0.104,4,10.6,6/11/2015 2:00,63rdStreetBeach201506110200
63rd Street Beach,6/11/2015 3:00,17,1.56,,0.104,6,10.6,6/11/2015 3:00,63rdStreetBeach201506110300
63rd Street Beach,6/11/2015 4:00,16.9,1.57,,0.096,3,10.6,6/11/2015 4:00,63rdStreetBeach201506110400
63rd Street Beach,6/11/2015 5:00,16.5,1.48,,0.113,2,10.6,6/11/2015 5:00,63rdStreetBeach201506110500
63rd Street Beach,6/11/2015 7:00,16.6,1.53,,0.14,2,10.6,6/11/2015 7:00,63rdStreetBeach201506110700
63rd Street Beach,6/11/2015 9:00,16.5,1.45,,0.122,2,10.6,6/11/2015 9:00,63rdStreetBeach201506110900
63rd Street Beach,6/11/2015 12:00,16.6,1.44,,0.194,3,10.6,6/11/2015 12:00,63rdStreetBeach201506111200
63rd Street Beach,6/11/2015 14:00,16.9,1.38,,0.183,3,10.6,6/11/2015 14:00,63rdStreetBeach201506111400
63rd Street Beach,6/11/2015 15:00,17,1.43,,0.18,3,10.6,6/11/2015 15:00,63rdStreetBeach201506111500
63rd Street Beach,6/11/2015 16:00,16.5,1.58,,0.263,3,10.6,6/11/2015 16:00,63rdStreetBeach201506111600
63rd Street Beach,6/11/2015 17:00,16.2,1.79,,0.265,3,10.6,6/11/2015 17:00,63rdStreetBeach201506111700
63rd Street Beach,6/11/2015 19:00,16.1,1.74,,0.28,4,10.6,6/11/2015 19:00,63rdStreetBeach201506111900
63rd Street Beach,6/11/2015 20:00,16,1.64,,0.273,4,10.6,6/11/2015 20:00,63rdStreetBeach201506112000
63rd Street Beach,6/11/2015 21:00,16,1.5,,0.286,4,10.6,6/11/2015 21:00,63rdStreetBeach201506112100
63rd Street Beach,6/11/2015 22:00,16.1,2.12,,0.267,4,10.6,6/11/2015 22:00,63rdStreetBeach201506112200
63rd Street Beach,6/11/2015 23:00,16.1,2.16,,0.284,4,10.6,6/11/2015 23:00,63rdStreetBeach201506112300
63rd Street Beach,6/11/2015 0:00,17,2.21,,0.117,9,10.6,6/11/2015 0:00,63rdStreetBeach201506112400
63rd Street Beach,6/12/2015 2:00,16,2.14,,0.239,4,10.6,6/12/2015 2:00,63rdStreetBeach201506120200
63rd Street Beach,6/12/2015 3:00,16,2.01,,0.224,4,10.5,6/12/2015 3:00,63rdStreetBeach201506120300
63rd Street Beach,6/12/2015 4:00,16,2.2,,0.219,4,10.5,6/12/2015 4:00,63rdStreetBeach201506120400
63rd Street Beach,6/12/2015 5:00,16,2.23,,0.228,4,10.5,6/12/2015 5:00,63rdStreetBeach201506120500
63rd Street Beach,6/12/2015 6:00,16,2.13,,0.234,5,10.5,6/12/2015 6:00,63rdStreetBeach201506120600
63rd Street Beach,6/12/2015 7:00,16.2,2.16,,0.231,5,10.5,6/12/2015 7:00,63rdStreetBeach201506120700
63rd Street Beach,6/12/2015 8:00,16.2,2.19,,0.233,5,10.5,6/12/2015 8:00,63rdStreetBeach201506120800
63rd Street Beach,6/12/2015 9:00,16.3,2.34,,0.222,5,10.5,6/12/2015 9:00,63rdStreetBeach201506120900
63rd Street Beach,6/12/2015 10:00,16.5,2.11,,0.214,5,10.5,6/12/2015 10:00,63rdStreetBeach201506121000
63rd Street Beach,6/12/2015 11:00,16.1,2.9,,0.211,5,10.5,6/12/2015 11:00,63rdStreetBeach201506121100
63rd Street Beach,6/12/2015 12:00,16,3.32,,0.249,5,10.5,6/12/2015 12:00,63rdStreetBeach201506121200
63rd Street Beach,6/12/2015 13:00,16.1,2.72,,0.269,3,10.5,6/12/2015 13:00,63rdStreetBeach201506121300
63rd Street Beach,6/12/2015 18:00,15.5,2.04,,0.276,4,10.5,6/12/2015 18:00,63rdStreetBeach201506121800
63rd Street Beach,6/12/2015 19:00,15.4,2.28,,0.276,4,10.5,6/12/2015 19:00,63rdStreetBeach201506121900
63rd Street Beach,6/12/2015 20:00,15.4,2.4,,0.289,3,10.5,6/12/2015 20:00,63rdStreetBeach201506122000
63rd Street Beach,6/12/2015 21:00,15.3,2.34,,0.29,6,10.5,6/12/2015 21:00,63rdStreetBeach201506122100
63rd Street Beach,6/12/2015 22:00,15.3,2.46,,0.286,5,10.5,6/12/2015 22:00,63rdStreetBeach201506122200
63rd Street Beach,6/12/2015 0:00,16,1.98,,0.259,4,10.6,6/12/2015 0:00,63rdStreetBeach201506122400
63rd Street Beach,6/13/2015 1:00,15.1,2.07,,0.246,5,10.5,6/13/2015 1:00,63rdStreetBeach201506130100
63rd Street Beach,6/13/2015 2:00,15.1,2.17,,0.231,5,10.5,6/13/2015 2:00,63rdStreetBeach201506130200
63rd Street Beach,6/13/2015 3:00,15.1,2.14,,0.24,5,10.5,6/13/2015 3:00,63rdStreetBeach201506130300
63rd Street Beach,6/13/2015 4:00,15,2.11,,0.236,5,10.5,6/13/2015 4:00,63rdStreetBeach201506130400
63rd Street Beach,6/13/2015 5:00,15,1.91,,0.216,5,10.5,6/13/2015 5:00,63rdStreetBeach201506130500
63rd Street Beach,6/13/2015 6:00,15,1.85,,0.2,4,10.5,6/13/2015 6:00,63rdStreetBeach201506130600
63rd Street Beach,6/13/2015 7:00,15,1.8,,0.199,4,10.5,6/13/2015 7:00,63rdStreetBeach201506130700
63rd Street Beach,6/13/2015 9:00,15.3,1.92,,0.176,5,10.5,6/13/2015 9:00,63rdStreetBeach201506130900
63rd Street Beach,6/13/2015 10:00,16.2,4.22,,0.17,5,10.5,6/13/2015 10:00,63rdStreetBeach201506131000
63rd Street Beach,6/13/2015 11:00,16.2,3.86,,0.167,4,10.5,6/13/2015 11:00,63rdStreetBeach201506131100
63rd Street Beach,6/13/2015 12:00,16.1,2.17,,0.164,4,10.5,6/13/2015 12:00,63rdStreetBeach201506131200
63rd Street Beach,6/13/2015 13:00,17.8,7.06,,0.17,4,10.5,6/13/2015 13:00,63rdStreetBeach201506131300
63rd Street Beach,6/13/2015 14:00,18.8,5.65,,0.183,4,10.5,6/13/2015 14:00,63rdStreetBeach201506131400
63rd Street Beach,6/13/2015 15:00,17.9,3.25,,0.172,4,10.5,6/13/2015 15:00,63rdStreetBeach201506131500
63rd Street Beach,6/13/2015 17:00,16.5,1.99,,0.166,4,10.5,6/13/2015 17:00,63rdStreetBeach201506131700
Calumet Beach,7/19/2014 22:00,22.4,1.08,1.483,0.1,2,11.6,7/19/2014 22:00,CalumetBeach201407192200
Calumet Beach,7/19/2014 23:00,22.1,0.71,1.473,0.102,2,11.6,7/19/2014 23:00,CalumetBeach201407192300
Calumet Beach,7/19/2014 0:00,20.4,1.11,1.493,0.072,3,11.7,7/19/2014 0:00,CalumetBeach201407192400
Calumet Beach,7/20/2014 1:00,21.9,0.77,1.517,0.094,2,11.6,7/20/2014 1:00,CalumetBeach201407200100
Calumet Beach,7/20/2014 2:00,21.6,0.71,1.48,0.101,2,11.6,7/20/2014 2:00,CalumetBeach201407200200
Calumet Beach,7/20/2014 3:00,21.4,0.72,1.461,0.096,2,11.6,7/20/2014 3:00,CalumetBeach201407200300
Calumet Beach,7/20/2014 4:00,21.2,0.62,1.463,0.084,3,11.6,7/20/2014 4:00,CalumetBeach201407200400
Calumet Beach,7/20/2014 5:00,21,0.58,1.48,0.075,3,11.6,7/20/2014 5:00,CalumetBeach201407200500
Calumet Beach,7/20/2014 6:00,20.9,0.75,1.466,0.074,3,11.6,7/20/2014 6:00,CalumetBeach201407200600
Calumet Beach,7/20/2014 7:00,20.9,1.35,1.509,0.065,2,11.6,7/20/2014 7:00,CalumetBeach201407200700
Calumet Beach,7/20/2014 8:00,20.9,0.83,1.478,0.082,2,11.6,7/20/2014 8:00,CalumetBeach201407200800
Calumet Beach,7/20/2014 9:00,21.1,0.57,1.516,0.096,5,11.6,7/20/2014 9:00,CalumetBeach201407200900
Calumet Beach,7/20/2014 10:00,21,2.89,1.509,0.068,2,11.6,7/20/2014 10:00,CalumetBeach201407201000
Calumet Beach,7/20/2014 11:00,21.5,0.47,1.5,0.076,3,11.6,7/20/2014 11:00,CalumetBeach201407201100
Calumet Beach,7/20/2014 12:00,21.8,0.48,1.485,0.123,2,11.6,7/20/2014 12:00,CalumetBeach201407201200
Calumet Beach,7/20/2014 13:00,22,0.43,1.488,0.1,5,11.6,7/20/2014 13:00,CalumetBeach201407201300
Calumet Beach,7/20/2014 14:00,22.7,0.64,1.514,0.14,3,11.6,7/20/2014 14:00,CalumetBeach201407201400
Calumet Beach,7/20/2014 15:00,22.5,0.54,1.485,0.141,3,11.6,7/20/2014 15:00,CalumetBeach201407201500
Calumet Beach,7/20/2014 16:00,23.1,0.73,1.425,0.14,3,11.6,7/20/2014 16:00,CalumetBeach201407201600
Calumet Beach,7/20/2014 17:00,23.7,2.03,1.463,0.134,4,11.6,7/20/2014 17:00,CalumetBeach201407201700
Calumet Beach,7/20/2014 18:00,23.6,1.55,1.448,0.136,2,11.6,7/20/2014 18:00,CalumetBeach201407201800
Calumet Beach,7/20/2014 19:00,23.5,1.24,1.486,0.117,3,11.6,7/20/2014 19:00,CalumetBeach201407201900
Calumet Beach,7/20/2014 20:00,23.1,0.92,1.461,0.119,3,11.6,7/20/2014 20:00,CalumetBeach201407202000
Calumet Beach,7/20/2014 21:00,23,0.99,1.494,0.11,2,11.6,7/20/2014 21:00,CalumetBeach201407202100
Calumet Beach,7/20/2014 22:00,23.1,2.1,1.458,0.102,2,11.6,7/20/2014 22:00,CalumetBeach201407202200
Calumet Beach,7/20/2014 23:00,22.9,1.85,1.476,0.105,2,11.6,7/20/2014 23:00,CalumetBeach201407202300
Calumet Beach,7/20/2014 0:00,22.1,0.87,1.463,0.095,2,11.6,7/20/2014 0:00,CalumetBeach201407202400
Calumet Beach,7/21/2014 1:00,22.3,1.76,1.457,0.08,2,11.6,7/21/2014 1:00,CalumetBeach201407210100
Calumet Beach,7/21/2014 2:00,22,0.86,1.435,0.075,7,11.6,7/21/2014 2:00,CalumetBeach201407210200
Calumet Beach,7/21/2014 3:00,21.9,0.61,1.498,0.07,6,11.6,7/21/2014 3:00,CalumetBeach201407210300
Calumet Beach,7/21/2014 4:00,21.8,0.69,1.463,0.063,2,11.6,7/21/2014 4:00,CalumetBeach201407210400
Calumet Beach,7/21/2014 5:00,21.7,0.71,1.462,0.055,10,11.6,7/21/2014 5:00,CalumetBeach201407210500
Calumet Beach,7/21/2014 6:00,21.6,1.77,1.481,0.058,10,11.6,7/21/2014 6:00,CalumetBeach201407210600
Calumet Beach,7/21/2014 7:00,21.5,0.71,1.509,0.065,8,11.6,7/21/2014 7:00,CalumetBeach201407210700
Calumet Beach,7/21/2014 8:00,21.6,0.82,1.489,0.063,7,11.6,7/21/2014 8:00,CalumetBeach201407210800
Calumet Beach,7/21/2014 9:00,21.8,1.97,1.473,0.073,3,11.6,7/21/2014 9:00,CalumetBeach201407210900
Calumet Beach,7/21/2014 10:00,21.9,0.5,1.439,0.086,3,11.6,7/21/2014 10:00,CalumetBeach201407211000
Calumet Beach,7/21/2014 11:00,22,0.49,1.461,0.067,4,11.6,7/21/2014 11:00,CalumetBeach201407211100
Calumet Beach,7/21/2014 12:00,22.2,0.5,1.482,0.068,2,11.6,7/21/2014 12:00,CalumetBeach201407211200
Calumet Beach,7/21/2014 13:00,22.4,0.58,1.47,0.081,3,11.6,7/21/2014 13:00,CalumetBeach201407211300
Calumet Beach,7/21/2014 14:00,22.7,0.59,1.49,0.092,2,11.6,7/21/2014 14:00,CalumetBeach201407211400
Calumet Beach,7/21/2014 15:00,22.8,0.78,1.448,0.077,2,11.6,7/21/2014 15:00,CalumetBeach201407211500
Calumet Beach,7/21/2014 16:00,23,1.08,1.467,0.078,3,11.6,7/21/2014 16:00,CalumetBeach201407211600
Calumet Beach,7/21/2014 17:00,22.5,0.94,1.447,0.085,8,11.6,7/21/2014 17:00,CalumetBeach201407211700
Calumet Beach,7/21/2014 18:00,22.2,1.45,1.449,0.084,3,11.6,7/21/2014 18:00,CalumetBeach201407211800
Calumet Beach,7/21/2014 19:00,21.4,1.17,1.425,0.068,4,11.6,7/21/2014 19:00,CalumetBeach201407211900
Calumet Beach,7/21/2014 20:00,21.1,1.24,1.454,0.074,7,11.6,7/21/2014 20:00,CalumetBeach201407212000
Calumet Beach,7/21/2014 21:00,20.4,0.99,1.498,0.072,6,11.6,7/21/2014 21:00,CalumetBeach201407212100
Calumet Beach,7/21/2014 22:00,20.3,0.93,1.477,0.069,3,11.6,7/21/2014 22:00,CalumetBeach201407212200
Calumet Beach,7/21/2014 23:00,20,0.88,1.46,0.064,9,11.6,7/21/2014 23:00,CalumetBeach201407212300
Calumet Beach,7/21/2014 0:00,22.6,1.26,1.46,0.086,3,11.6,7/21/2014 0:00,CalumetBeach201407212400
Calumet Beach,7/22/2014 1:00,19.7,0.92,1.445,0.058,2,11.6,7/22/2014 1:00,CalumetBeach201407220100
Calumet Beach,7/22/2014 2:00,19.5,0.9,1.426,0.053,7,11.6,7/22/2014 2:00,CalumetBeach201407220200
Calumet Beach,7/22/2014 3:00,19.5,1.07,1.41,0.048,6,11.6,7/22/2014 3:00,CalumetBeach201407220300
Calumet Beach,7/22/2014 4:00,19.4,1.13,1.415,0.049,10,11.6,7/22/2014 4:00,CalumetBeach201407220400
Calumet Beach,7/22/2014 5:00,19.3,1.03,1.374,0.049,10,11.6,7/22/2014 5:00,CalumetBeach201407220500
Calumet Beach,7/22/2014 6:00,19.3,1.06,1.391,0.046,6,11.5,7/22/2014 6:00,CalumetBeach201407220600
Calumet Beach,7/22/2014 7:00,19.5,0.94,1.429,0.053,8,11.6,7/22/2014 7:00,CalumetBeach201407220700
Calumet Beach,7/22/2014 8:00,19.5,0.98,1.349,0.05,7,11.5,7/22/2014 8:00,CalumetBeach201407220800
Calumet Beach,7/22/2014 9:00,19.6,1.05,1.412,0.083,2,11.5,7/22/2014 9:00,CalumetBeach201407220900
Calumet Beach,7/22/2014 10:00,19.5,1.03,1.39,0.071,2,11.5,7/22/2014 10:00,CalumetBeach201407221000
Calumet Beach,7/22/2014 11:00,19.6,1.12,1.403,0.094,2,11.5,7/22/2014 11:00,CalumetBeach201407221100
Calumet Beach,7/22/2014 12:00,19.5,1.16,1.386,0.088,2,11.5,7/22/2014 12:00,CalumetBeach201407221200
Calumet Beach,7/22/2014 13:00,19.2,5.76,1.369,0.087,2,11.5,7/22/2014 13:00,CalumetBeach201407221300
Calumet Beach,7/22/2014 14:00,18.7,1.17,1.351,0.082,3,11.5,7/22/2014 14:00,CalumetBeach201407221400
Calumet Beach,7/22/2014 15:00,18.1,1.16,1.316,0.082,2,11.5,7/22/2014 15:00,CalumetBeach201407221500
Calumet Beach,7/22/2014 16:00,17.6,1.11,1.314,0.094,2,11.5,7/22/2014 16:00,CalumetBeach201407221600
Calumet Beach,7/22/2014 17:00,17.9,1.67,1.393,0.093,2,11.5,7/22/2014 17:00,CalumetBeach201407221700
Calumet Beach,7/22/2014 18:00,17.4,1.48,1.395,0.079,7,11.5,7/22/2014 18:00,CalumetBeach201407221800
Calumet Beach,7/22/2014 19:00,16.9,1.26,1.332,0.085,2,11.5,7/22/2014 19:00,CalumetBeach201407221900
Calumet Beach,7/22/2014 20:00,16.9,1.4,1.431,0.078,4,11.5,7/22/2014 20:00,CalumetBeach201407222000
Calumet Beach,7/22/2014 21:00,16.4,1.12,1.477,0.077,3,11.5,7/22/2014 21:00,CalumetBeach201407222100
Calumet Beach,7/22/2014 22:00,16.2,1.09,1.362,0.068,6,11.5,7/22/2014 22:00,CalumetBeach201407222200
Calumet Beach,7/22/2014 23:00,16.1,1.04,1.498,0.071,9,11.5,7/22/2014 23:00,CalumetBeach201407222300
Calumet Beach,7/22/2014 0:00,19.8,0.88,1.454,0.074,2,11.6,7/22/2014 0:00,CalumetBeach201407222400
Calumet Beach,7/23/2014 1:00,15.9,1.07,1.611,0.089,2,11.5,7/23/2014 1:00,CalumetBeach201407230100
Calumet Beach,7/23/2014 2:00,15.9,1.11,1.655,0.188,2,11.5,7/23/2014 2:00,CalumetBeach201407230200
Calumet Beach,7/23/2014 3:00,15.8,1.17,1.607,0.208,4,11.5,7/23/2014 3:00,CalumetBeach201407230300
Calumet Beach,7/23/2014 4:00,15.9,1.45,1.668,0.235,5,11.5,7/23/2014 4:00,CalumetBeach201407230400
Calumet Beach,7/23/2014 5:00,16.1,1.74,1.552,0.259,6,11.5,7/23/2014 5:00,CalumetBeach201407230500
Calumet Beach,7/23/2014 6:00,16.2,4.38,1.587,0.299,6,11.5,7/23/2014 6:00,CalumetBeach201407230600
Calumet Beach,7/23/2014 7:00,16.2,4.54,1.598,0.274,8,11.5,7/23/2014 7:00,CalumetBeach201407230700
Calumet Beach,7/23/2014 8:00,16.2,4.7,1.63,0.272,6,11.5,7/23/2014 8:00,CalumetBeach201407230800
Calumet Beach,7/23/2014 9:00,17,4.36,1.581,0.278,6,11.5,7/23/2014 9:00,CalumetBeach201407230900
Calumet Beach,7/23/2014 10:00,17.6,4.35,1.652,0.269,7,11.5,7/23/2014 10:00,CalumetBeach201407231000
Calumet Beach,7/23/2014 11:00,17.8,5.65,1.691,0.257,7,11.5,7/23/2014 11:00,CalumetBeach201407231100
Calumet Beach,7/23/2014 12:00,18,6.65,1.674,0.297,7,11.5,7/23/2014 12:00,CalumetBeach201407231200
Calumet Beach,7/23/2014 13:00,18.4,6.75,1.572,0.258,7,11.4,7/23/2014 13:00,CalumetBeach201407231300
Calumet Beach,7/23/2014 14:00,18.7,7.58,1.655,0.265,7,11.4,7/23/2014 14:00,CalumetBeach201407231400
Calumet Beach,7/23/2014 15:00,19,5.93,1.554,0.253,6,11.4,7/23/2014 15:00,CalumetBeach201407231500
Calumet Beach,7/23/2014 16:00,19,5.84,1.609,0.256,7,11.4,7/23/2014 16:00,CalumetBeach201407231600
Calumet Beach,7/23/2014 17:00,19.1,5.36,1.559,0.249,5,11.4,7/23/2014 17:00,CalumetBeach201407231700
