,Unnamed: 0,Beach Name,Measurement Timestamp,Water Temperature,Turbidity,Wave Height,Wave Period,Battery Life,UMAP-0,UMAP-1,UMAP-2
6674,6674,1.0,1436684400.0,0.0,-0.0,-1.0,3.0,1.0,-4.451271,-1.3207407,1.5687411
2593,2593,0.0,1438506000.0,1.0,-0.0,-1.0,1.0,-1.0,-0.455287,12.743335,12.703164
19522,19522,3.0,1406926800.0,0.0,-0.0,-1.0,-1.0,-0.0,-1.9166852,-4.1824102,7.461684
14119,14119,2.0,1435770000.0,-0.0,-0.0,2.0,1.0,1.0,11.6548195,-2.5675228,11.379314
7509,7509,1.0,1439877600.0,1.0,-0.0,-0.0,-1.0,1.0,0.46404555,11.806689,-0.2903918
24736,24736,3.0,1474286400.0,0.0,-0.0,-1.0,-1.0,-1.0,4.2646723,-0.6633469,11.208347
8108,8108,1.0,1442199600.0,-0.0,-0.0,-1.0,1.0,-0.0,8.122771,5.9669724,4.3605657
3915,3915,1.0,1403229600.0,-0.0,-0.0,-1.0,-1.0,-0.0,-0.11938838,4.064422,5.839999
28308,28308,3.0,1531051200.0,0.0,-0.0,0.0,-1.0,0.0,10.467844,7.0097237,12.649184
13415,13415,2.0,1433055600.0,-3.0,3.0,5.0,2.0,0.0,10.156477,11.317752,6.3365116
30650,30650,3.0,1563008400.0,1.0,-0.0,-1.0,0.0,-0.0,10.128097,2.158943,-0.76973015
24145,24145,3.0,1472007600.0,0.0,-0.0,-0.0,-1.0,-2.0,0.4731885,6.586673,5.0043406
28018,28018,3.0,1529978400.0,-0.0,-0.0,0.0,0.0,-1.0,9.5533,7.724576,9.457243
32690,32690,3.0,1626116400.0,1.0,-0.0,0.0,0.0,0.0,6.1941876,8.869849,2.0481603
27568,27568,3.0,1528293600.0,-1.0,-0.0,-0.0,0.0,1.0,6.8156776,6.8334055,10.037864
33963,33963,4.0,1405537200.0,-0.0,-0.0,0.0,0.0,1.0,6.2677383,2.9297829,7.557825
26744,26744,3.0,1502326800.0,1.0,-0.0,0.0,-1.0,-0.0,4.942687,5.293814,-3.0086231
30214,30214,3.0,1561431600.0,-1.0,-0.0,-1.0,1.0,-0.0,11.085297,3.039732,3.8762052
13960,13960,2.0,1435118400.0,-1.0,-0.0,-0.0,-1.0,-2.0,8.60402,14.683074,-0.7567667
15078,15078,2.0,1439506800.0,1.0,-0.0,-1.0,3.0,3.0,5.2396436,-2.045619,2.6102521
1456,1456,0.0,1433476800.0,-2.0,-0.0,-0.0,-1.0,-0.0,10.176464,11.997182,5.7838807
27885,27885,3.0,1529470800.0,-1.0,-0.0,1.0,0.0,-0.0,9.170548,8.982405,12.474742
1953,1953,0.0,1435680000.0,0.0,-0.0,-1.0,-1.0,1.0,2.517776,-5.661721,4.919107
34178,34178,4.0,1406329200.0,-1.0,-0.0,-1.0,3.0,0.0,13.669166,6.175403,12.031885
39915,39915,5.0,1442930400.0,-0.0,-0.0,-0.0,-1.0,-0.0,15.646702,7.494677,4.8305964
5346,5346,1.0,1408622400.0,1.0,-0.0,-1.0,-1.0,-1.0,9.305241,10.103,3.4793618
37728,37728,5.0,1404655200.0,-1.0,-0.0,-1.0,1.0,-1.0,12.197773,6.663261,6.526216
19963,19963,3.0,1408590000.0,1.0,0.0,-1.0,0.0,-1.0,3.841567,-4.5335298,12.301453
1654,1654,0.0,1434337200.0,-1.0,-0.0,-1.0,0.0,-1.0,12.43922,5.4582753,8.775842
19155,19155,3.0,1405580400.0,-0.0,-0.0,-1.0,0.0,1.0,3.2864747,10.090441,5.831482
17920,17920,2.0,1472814000.0,0.0,0.0,3.0,1.0,-1.0,11.7725315,3.3535488,11.155287
22035,22035,3.0,1441202400.0,0.0,-0.0,-1.0,-1.0,3.0,13.864675,7.767301,1.6037062
7499,7499,1.0,1439841600.0,1.0,-0.0,-1.0,-1.0,1.0,3.833554,11.166977,-1.335254
222,222,0.0,1403373600.0,-0.0,-0.0,-0.0,-1.0,0.0,0.14737828,-0.8818864,-1.7428718
10655,10655,1.0,1473321600.0,1.0,-0.0,-1.0,0.0,-1.0,4.2533574,-2.6027088,6.975145
18646,18646,3.0,1403636400.0,-0.0,-0.0,-1.0,1.0,-0.0,1.9602702,0.4404517,4.211595
32756,32756,3.0,1626357600.0,1.0,-0.0,-1.0,-1.0,0.0,7.52733,6.816928,-0.76706624
39093,39093,5.0,1439470800.0,1.0,-0.0,-1.0,0.0,0.0,6.784598,4.259215,14.408295
39916,39916,5.0,1442934000.0,-0.0,-0.0,0.0,1.0,-0.0,15.582982,7.6516705,4.968851
8762,8762,1.0,1465898400.0,0.0,-0.0,-0.0,-1.0,-0.0,7.737863,6.0545287,13.285693
36696,36696,4.0,1439751600.0,1.0,1.0,-1.0,1.0,0.0,5.4746623,-5.3262653,5.049545
776,776,0.0,1405504800.0,-0.0,-0.0,2.0,1.0,1.0,7.707684,-0.6191159,-4.500765
36712,36712,4.0,1439809200.0,0.0,1.0,-1.0,-1.0,0.0,-1.4724077,9.080453,13.088011
16510,16510,2.0,1467457200.0,0.0,-0.0,1.0,1.0,-1.0,-3.6777008,-0.08965003,5.2530646
